ClassID,UserID,NumTrial,Condition,ColorORWord,WordDisplayed,ColorOfStimulus,ColorOfResponse,ReactionTime,Gender,Age
6110,156867,75,ConW,C,RED,R,R,872.0,F,20
6110,156867,76,ConW,C,YELLOW,Y,Y,928.0,F,20
6110,156867,77,ConW,C,BLUE,B,B,1208.0,F,20
6110,156867,78,ConW,C,YELLOW,Y,Y,992.0,F,20
6110,156867,79,ConW,C,BLUE,B,B,1280.0,F,20
6110,156867,80,ConW,C,YELLOW,Y,Y,1160.0,F,20
6110,156867,81,ConW,C,BLUE,B,B,1039.0,F,20
6110,156867,82,ConW,C,GREEN,G,G,976.0,F,20
6110,156867,83,ConW,C,BLUE,B,B,1256.0,F,20
6110,156867,84,ConW,C,GREEN,G,G,728.0,F,20
6110,156867,85,ConW,C,YELLOW,Y,Y,1008.0,F,20
6110,156867,86,ConW,C,RED,R,R,440.0,F,20
6110,156867,87,ConW,C,YELLOW,Y,Y,960.0,F,20
6110,156867,88,ConW,C,RED,R,R,807.0,F,20
6110,156867,89,ConW,C,GREEN,G,G,1120.0,F,20
6110,156867,90,ConW,C,YELLOW,Y,Y,1008.0,F,20
6110,156868,1,IncW,C,GREEN,B,B,2738.0,F,21
6110,156868,2,IncW,C,RED,Y,Y,2664.0,F,21
6110,156868,3,IncW,C,YELLOW,R,R,2135.0,F,21
6110,156868,4,IncW,C,RED,B,B,2232.0,F,21
6110,156868,5,IncW,C,GREEN,Y,Y,2528.0,F,21
6110,156868,6,IncW,C,RED,B,B,1848.0,F,21
6110,156868,7,IncW,C,BLUE,G,G,1872.0,F,21
6110,156868,8,IncW,C,RED,Y,Y,1687.0,F,21
6110,156868,9,IncW,C,YELLOW,G,G,2063.0,F,21
6110,156868,10,IncW,C,RED,Y,Y,2264.0,F,21
6110,156868,11,IncW,C,GREEN,B,B,1592.0,F,21
6110,156868,12,IncW,C,RED,G,G,2600.0,F,21
6110,156868,13,IncW,C,GREEN,Y,Y,1575.0,F,21
6110,156868,14,IncW,C,RED,B,B,1560.0,F,21
6110,156868,15,IncW,C,YELLOW,R,R,1927.0,F,21
6110,156868,16,IncW,C,RED,B,B,2544.0,F,21
6110,156868,17,IncW,C,GREEN,R,R,4552.0,F,21
6110,156868,18,IncW,C,YELLOW,G,G,1520.0,F,21
6110,156868,19,IncW,C,RED,Y,Y,1752.0,F,21
6110,156868,20,IncW,C,BLUE,G,G,2592.0,F,21
6110,156868,21,IncW,C,GREEN,Y,Y,1848.0,F,21
6110,156868,22,IncW,C,YELLOW,G,G,1359.0,F,21
6110,156868,23,IncW,C,BLUE,R,R,1632.0,F,21
6110,156868,24,IncW,C,GREEN,B,B,984.0,F,21
6110,156868,25,IncW,C,YELLOW,R,R,1639.0,F,21
6110,156868,26,IncW,C,BLUE,Y,Y,2000.0,F,21
6110,156868,27,IncW,C,GREEN,B,B,2712.0,F,21
6110,156868,28,IncW,C,YELLOW,G,G,1952.0,F,21
6110,156868,29,IncW,C,RED,B,B,3832.0,F,21
6110,156868,30,IncW,C,GREEN,R,R,1656.0,F,21
6110,156868,31,IncW,C,YELLOW,G,G,1520.0,F,21
6110,156868,32,IncW,C,BLUE,Y,Y,1488.0,F,21
6110,156868,33,IncW,C,RED,B,B,1840.0,F,21
6110,156868,34,IncW,C,BLUE,Y,Y,1536.0,F,21
6110,156868,35,IncW,C,GREEN,R,R,1456.0,F,21
6110,156868,36,IncW,C,BLUE,Y,Y,1792.0,F,21
6110,156868,37,IncW,C,RED,G,G,1864.0,F,21
6110,156868,38,IncW,C,BLUE,Y,Y,1752.0,F,21
6110,156868,39,IncW,C,GREEN,B,B,1376.0,F,21
6110,156868,40,IncW,C,BLUE,R,R,1858.0,F,21
6110,156868,41,IncW,C,YELLOW,B,B,1589.0,F,21
6110,156868,42,IncW,C,RED,Y,Y,1600.0,F,21
6110,156868,43,IncW,C,GREEN,B,B,1456.0,F,21
6110,156868,44,IncW,C,BLUE,Y,Y,1592.0,F,21
6110,156868,45,IncW,C,RED,G,G,1512.0,F,21
6110,156868,46,ConW,C,GREEN,G,G,2437.0,F,21
6110,156868,47,ConW,C,RED,R,R,1496.0,F,21
6110,156868,48,ConW,C,GREEN,G,G,1632.0,F,21
6110,156868,49,ConW,C,RED,R,R,2264.0,F,21
6110,156868,50,ConW,C,YELLOW,Y,Y,1648.0,F,21
6110,156868,51,ConW,C,GREEN,G,G,1240.0,F,21
6110,156868,52,ConW,C,RED,R,R,1888.0,F,21
6110,156868,53,ConW,C,YELLOW,Y,Y,1976.0,F,21
6110,156868,54,ConW,C,RED,R,R,1720.0,F,21
6110,156868,55,ConW,C,GREEN,G,G,1392.0,F,21
6110,156868,56,ConW,C,BLUE,B,B,1120.0,F,21
6110,156868,57,ConW,C,YELLOW,Y,Y,1128.0,F,21
6110,156868,58,ConW,C,GREEN,G,G,1192.0,F,21
6110,156868,59,ConW,C,RED,R,R,1736.0,F,21
6110,156868,60,ConW,C,GREEN,G,G,1000.0,F,21
6110,156868,61,ConW,C,BLUE,B,B,1064.0,F,21
6110,156868,62,ConW,C,GREEN,G,G,896.0,F,21
6110,156868,63,ConW,C,BLUE,B,B,792.0,F,21
6110,156868,64,ConW,C,YELLOW,Y,Y,1336.0,F,21
6110,156868,65,ConW,C,BLUE,B,B,1048.0,F,21
6110,156868,66,ConW,C,GREEN,G,G,856.0,F,21
6110,156868,67,ConW,C,YELLOW,Y,Y,1184.0,F,21
6110,156868,68,ConW,C,RED,R,R,1864.0,F,21
6110,156868,69,ConW,C,YELLOW,Y,Y,1752.0,F,21
6110,156868,70,ConW,C,RED,R,R,1568.0,F,21
6110,156868,71,ConW,C,BLUE,B,B,1048.0,F,21
6110,156868,72,ConW,C,RED,R,R,1280.0,F,21
6110,156868,73,ConW,C,GREEN,G,G,1176.0,F,21
6110,156868,74,ConW,C,BLUE,B,B,1112.0,F,21
6110,156868,75,ConW,C,RED,R,R,1384.0,F,21
6110,156868,76,ConW,C,BLUE,B,B,1264.0,F,21
6110,156868,77,ConW,C,GREEN,G,G,1136.0,F,21
6110,156868,78,ConW,C,RED,R,R,1096.0,F,21
6110,156868,79,ConW,C,GREEN,G,G,776.0,F,21
6110,156868,80,ConW,C,BLUE,B,B,1192.0,F,21
6110,156868,81,ConW,C,GREEN,G,G,896.0,F,21
6110,156868,82,ConW,C,RED,R,R,1352.0,F,21
6110,156868,83,ConW,C,YELLOW,Y,Y,1728.0,F,21
6110,156868,84,ConW,C,GREEN,G,G,1160.0,F,21
6110,156868,85,ConW,C,BLUE,B,B,920.0,F,21
6110,156868,86,ConW,C,YELLOW,Y,Y,1432.0,F,21
6110,156868,87,ConW,C,GREEN,G,G,1296.0,F,21
6110,156868,88,ConW,C,RED,R,R,2168.0,F,21
6110,156868,89,ConW,C,GREEN,G,G,2144.0,F,21
6110,156868,90,ConW,C,YELLOW,Y,Y,1600.0,F,21
6110,156869,1,IncW,C,YELLOW,G,G,3844.0,F,20
6110,156869,2,IncW,C,BLUE,R,R,3992.0,F,20
6110,156869,3,IncW,C,RED,G,G,1616.0,F,20
6110,156869,4,IncW,C,YELLOW,B,B,1408.0,F,20
6110,156869,5,IncW,C,RED,G,R,2304.0,F,20
6110,156869,6,IncW,C,BLUE,R,R,2496.0,F,20
6110,156869,7,IncW,C,RED,Y,Y,2624.0,F,20
6110,156869,8,IncW,C,BLUE,G,G,2464.0,F,20
6110,156869,9,IncW,C,YELLOW,B,Y,3200.0,F,20
6110,156869,10,IncW,C,RED,Y,Y,7544.0,F,20
6110,156869,11,IncW,C,YELLOW,B,B,1816.0,F,20
6110,156869,12,IncW,C,BLUE,R,R,2224.0,F,20
6110,156869,13,IncW,C,GREEN,Y,G,1968.0,F,20
6110,156869,14,IncW,C,YELLOW,B,B,2976.0,F,20
6110,156869,15,IncW,C,BLUE,R,R,2320.0,F,20
6110,156869,16,IncW,C,YELLOW,G,G,2120.0,F,20
6110,156869,17,IncW,C,BLUE,Y,Y,2632.0,F,20
6110,156869,18,IncW,C,GREEN,R,R,2592.0,F,20
6110,156869,19,IncW,C,RED,G,G,1943.0,F,20
6110,156869,20,IncW,C,GREEN,Y,Y,1935.0,F,20
6110,156869,21,IncW,C,BLUE,R,R,2472.0,F,20
6110,156869,22,IncW,C,RED,B,B,1832.0,F,20
6110,156869,23,IncW,C,BLUE,R,R,1695.0,F,20
6110,156869,24,IncW,C,YELLOW,B,B,3319.0,F,20
6110,156869,25,IncW,C,GREEN,Y,Y,3839.0,F,20
6110,156869,26,IncW,C,BLUE,R,R,2087.0,F,20
6110,156869,27,IncW,C,GREEN,B,B,2200.0,F,20
6110,156869,28,IncW,C,YELLOW,G,G,1615.0,F,20
6110,156869,29,IncW,C,BLUE,Y,Y,2031.0,F,20
6110,156869,30,IncW,C,GREEN,B,B,1599.0,F,20
6110,156869,31,IncW,C,RED,G,G,1329.0,F,20
6110,156869,32,IncW,C,YELLOW,B,B,1295.0,F,20
6110,156869,33,IncW,C,GREEN,R,R,1240.0,F,20
6110,156869,34,IncW,C,RED,Y,Y,1943.0,F,20
6110,156869,35,IncW,C,YELLOW,G,G,2944.0,F,20
6110,156869,36,IncW,C,BLUE,R,R,1952.0,F,20
6110,156869,37,IncW,C,RED,G,G,2984.0,F,20
6110,156869,38,IncW,C,BLUE,R,R,1631.0,F,20
6110,156869,39,IncW,C,YELLOW,G,G,2640.0,F,20
6110,156869,40,IncW,C,GREEN,Y,Y,2240.0,F,20
6110,156869,41,IncW,C,YELLOW,G,G,1848.0,F,20
6110,156869,42,IncW,C,RED,B,B,2464.0,F,20
6110,156869,43,IncW,C,YELLOW,G,G,4208.0,F,20
6110,156869,44,IncW,C,GREEN,R,R,1624.0,F,20
6110,156869,45,IncW,C,RED,G,G,1792.0,F,20
6110,156869,46,ConW,C,YELLOW,Y,Y,2149.0,F,20
6110,156869,47,ConW,C,GREEN,G,G,1712.0,F,20
6110,156869,48,ConW,C,BLUE,B,B,1583.0,F,20
6110,156869,49,ConW,C,YELLOW,Y,Y,1505.0,F,20
6110,156869,50,ConW,C,BLUE,B,B,1415.0,F,20
6110,156869,51,ConW,C,RED,R,R,1128.0,F,20
6110,156869,52,ConW,C,GREEN,G,G,1048.0,F,20
6110,156869,53,ConW,C,BLUE,B,B,1232.0,F,20
6110,156869,54,ConW,C,GREEN,G,G,1175.0,F,20
6110,156869,55,ConW,C,YELLOW,Y,Y,1089.0,F,20
6110,156869,56,ConW,C,RED,R,R,1000.0,F,20
6110,156869,57,ConW,C,YELLOW,Y,Y,959.0,F,20
6110,156869,58,ConW,C,GREEN,G,G,1096.0,F,20
6110,156869,59,ConW,C,RED,R,R,984.0,F,20
6110,156869,60,ConW,C,GREEN,G,G,983.0,F,20
6110,156869,61,ConW,C,YELLOW,Y,Y,1232.0,F,20
6110,156869,62,ConW,C,BLUE,B,B,1368.0,F,20
6110,156869,63,ConW,C,YELLOW,Y,Y,1704.0,F,20
6110,156869,64,ConW,C,BLUE,B,B,968.0,F,20
6110,156869,65,ConW,C,GREEN,G,G,1056.0,F,20
6110,156869,66,ConW,C,YELLOW,Y,Y,960.0,F,20
6110,156869,67,ConW,C,BLUE,B,B,1072.0,F,20
6110,156869,68,ConW,C,YELLOW,Y,Y,984.0,F,20
6110,156869,69,ConW,C,BLUE,B,B,1584.0,F,20
6110,156869,70,ConW,C,GREEN,G,G,536.0,F,20
6110,156869,71,ConW,C,BLUE,B,B,1184.0,F,20
6110,156869,72,ConW,C,RED,R,R,576.0,F,20
6110,156869,73,ConW,C,BLUE,B,B,848.0,F,20
6110,156869,74,ConW,C,GREEN,G,G,1168.0,F,20
6110,156869,75,ConW,C,RED,R,R,872.0,F,20
6110,156869,76,ConW,C,YELLOW,Y,Y,928.0,F,20
6110,156869,77,ConW,C,BLUE,B,B,1208.0,F,20
6110,156869,78,ConW,C,YELLOW,Y,Y,992.0,F,20
6110,156869,79,ConW,C,BLUE,B,B,1280.0,F,20
6110,156869,80,ConW,C,YELLOW,Y,Y,1160.0,F,20
6110,156869,81,ConW,C,BLUE,B,B,1039.0,F,20
6110,156869,82,ConW,C,GREEN,G,G,976.0,F,20
6110,156869,83,ConW,C,BLUE,B,B,1256.0,F,20
6110,156869,84,ConW,C,GREEN,G,G,728.0,F,20
6110,156869,85,ConW,C,YELLOW,Y,Y,1008.0,F,20
6110,156869,86,ConW,C,RED,R,R,440.0,F,20
6110,156869,87,ConW,C,YELLOW,Y,Y,960.0,F,20
6110,156869,88,ConW,C,RED,R,R,807.0,F,20
6110,156869,89,ConW,C,GREEN,G,G,1120.0,F,20
6110,156869,90,ConW,C,YELLOW,Y,Y,1008.0,F,20
6110,156870,1,IncW,C,YELLOW,G,G,3844.0,F,20
6110,156870,2,IncW,C,BLUE,R,R,3992.0,F,20
6110,156870,3,IncW,C,RED,G,G,1616.0,F,20
6110,156870,4,IncW,C,YELLOW,B,B,1408.0,F,20
6110,156870,5,IncW,C,RED,G,R,2304.0,F,20
6110,156870,6,IncW,C,BLUE,R,R,2496.0,F,20
6110,156870,7,IncW,C,RED,Y,Y,2624.0,F,20
6110,156870,8,IncW,C,BLUE,G,G,2464.0,F,20
6110,156870,9,IncW,C,YELLOW,B,Y,3200.0,F,20
6110,156870,10,IncW,C,RED,Y,Y,7544.0,F,20
6110,156870,11,IncW,C,YELLOW,B,B,1816.0,F,20
6110,156870,12,IncW,C,BLUE,R,R,2224.0,F,20
6110,156870,13,IncW,C,GREEN,Y,G,1968.0,F,20
6110,156870,14,IncW,C,YELLOW,B,B,2976.0,F,20
6110,156870,15,IncW,C,BLUE,R,R,2320.0,F,20
6110,156870,16,IncW,C,YELLOW,G,G,2120.0,F,20
6110,156870,17,IncW,C,BLUE,Y,Y,2632.0,F,20
6110,156870,18,IncW,C,GREEN,R,R,2592.0,F,20
6110,156870,19,IncW,C,RED,G,G,1943.0,F,20
6110,156870,20,IncW,C,GREEN,Y,Y,1935.0,F,20
6110,156870,21,IncW,C,BLUE,R,R,2472.0,F,20
6110,156870,22,IncW,C,RED,B,B,1832.0,F,20
6110,156870,23,IncW,C,BLUE,R,R,1695.0,F,20
6110,156870,24,IncW,C,YELLOW,B,B,3319.0,F,20
6110,156870,25,IncW,C,GREEN,Y,Y,3839.0,F,20
6110,156870,26,IncW,C,BLUE,R,R,2087.0,F,20
6110,156870,27,IncW,C,GREEN,B,B,2200.0,F,20
6110,156870,28,IncW,C,YELLOW,G,G,1615.0,F,20
6110,156870,29,IncW,C,BLUE,Y,Y,2031.0,F,20
6110,156870,30,IncW,C,GREEN,B,B,1599.0,F,20
6110,156870,31,IncW,C,RED,G,G,1329.0,F,20
6110,156870,32,IncW,C,YELLOW,B,B,1295.0,F,20
6110,156870,33,IncW,C,GREEN,R,R,1240.0,F,20
6110,156870,34,IncW,C,RED,Y,Y,1943.0,F,20
6110,156870,35,IncW,C,YELLOW,G,G,2944.0,F,20
6110,156870,36,IncW,C,BLUE,R,R,1952.0,F,20
6110,156870,37,IncW,C,RED,G,G,2984.0,F,20
6110,156870,38,IncW,C,BLUE,R,R,1631.0,F,20
6110,156870,39,IncW,C,YELLOW,G,G,2640.0,F,20
6110,156870,40,IncW,C,GREEN,Y,Y,2240.0,F,20
6110,156870,41,IncW,C,YELLOW,G,G,1848.0,F,20
6110,156870,42,IncW,C,RED,B,B,2464.0,F,20
6110,156870,43,IncW,C,YELLOW,G,G,4208.0,F,20
6110,156870,44,IncW,C,GREEN,R,R,1624.0,F,20
6110,156870,45,IncW,C,RED,G,G,1792.0,F,20
6110,156870,46,ConW,C,YELLOW,Y,Y,2149.0,F,20
6110,156870,47,ConW,C,GREEN,G,G,1712.0,F,20
6110,156870,48,ConW,C,BLUE,B,B,1583.0,F,20
6110,156870,49,ConW,C,YELLOW,Y,Y,1505.0,F,20
6110,156870,50,ConW,C,BLUE,B,B,1415.0,F,20
6110,156870,51,ConW,C,RED,R,R,1128.0,F,20
6110,156870,52,ConW,C,GREEN,G,G,1048.0,F,20
6110,156870,53,ConW,C,BLUE,B,B,1232.0,F,20
6110,156870,54,ConW,C,GREEN,G,G,1175.0,F,20
6110,156870,55,ConW,C,YELLOW,Y,Y,1089.0,F,20
6110,156870,56,ConW,C,RED,R,R,1000.0,F,20
6110,156870,57,ConW,C,YELLOW,Y,Y,959.0,F,20
6110,156870,58,ConW,C,GREEN,G,G,1096.0,F,20
6110,156870,59,ConW,C,RED,R,R,984.0,F,20
6110,156870,60,ConW,C,GREEN,G,G,983.0,F,20
6110,156870,61,ConW,C,YELLOW,Y,Y,1232.0,F,20
6110,156870,62,ConW,C,BLUE,B,B,1368.0,F,20
6110,156870,63,ConW,C,YELLOW,Y,Y,1704.0,F,20
6110,156870,64,ConW,C,BLUE,B,B,968.0,F,20
6110,156870,65,ConW,C,GREEN,G,G,1056.0,F,20
6110,156870,66,ConW,C,YELLOW,Y,Y,960.0,F,20
6110,156870,67,ConW,C,BLUE,B,B,1072.0,F,20
6110,156870,68,ConW,C,YELLOW,Y,Y,984.0,F,20
6110,156870,69,ConW,C,BLUE,B,B,1584.0,F,20
6110,156870,70,ConW,C,GREEN,G,G,536.0,F,20
6110,156870,71,ConW,C,BLUE,B,B,1184.0,F,20
6110,156870,72,ConW,C,RED,R,R,576.0,F,20
6110,156870,73,ConW,C,BLUE,B,B,848.0,F,20
6110,156870,74,ConW,C,GREEN,G,G,1168.0,F,20
6110,156870,75,ConW,C,RED,R,R,872.0,F,20
6110,156870,76,ConW,C,YELLOW,Y,Y,928.0,F,20
6110,156870,77,ConW,C,BLUE,B,B,1208.0,F,20
6110,156870,78,ConW,C,YELLOW,Y,Y,992.0,F,20
6110,156870,79,ConW,C,BLUE,B,B,1280.0,F,20
6110,156870,80,ConW,C,YELLOW,Y,Y,1160.0,F,20
6110,156870,81,ConW,C,BLUE,B,B,1039.0,F,20
6110,156870,82,ConW,C,GREEN,G,G,976.0,F,20
6110,156870,83,ConW,C,BLUE,B,B,1256.0,F,20
6110,156870,84,ConW,C,GREEN,G,G,728.0,F,20
6110,156870,85,ConW,C,YELLOW,Y,Y,1008.0,F,20
6110,156870,86,ConW,C,RED,R,R,440.0,F,20
6110,156870,87,ConW,C,YELLOW,Y,Y,960.0,F,20
6110,156870,88,ConW,C,RED,R,R,807.0,F,20
6110,156870,89,ConW,C,GREEN,G,G,1120.0,F,20
6110,156870,90,ConW,C,YELLOW,Y,Y,1008.0,F,20
6110,156871,1,IncW,C,YELLOW,G,G,3844.0,F,20
6110,156871,2,IncW,C,BLUE,R,R,3992.0,F,20
6110,156871,3,IncW,C,RED,G,G,1616.0,F,20
6110,156871,4,IncW,C,YELLOW,B,B,1408.0,F,20
6110,156871,5,IncW,C,RED,G,R,2304.0,F,20
6110,156871,6,IncW,C,BLUE,R,R,2496.0,F,20
6110,156871,7,IncW,C,RED,Y,Y,2624.0,F,20
6110,156871,8,IncW,C,BLUE,G,G,2464.0,F,20
6110,156871,9,IncW,C,YELLOW,B,Y,3200.0,F,20
6110,156871,10,IncW,C,RED,Y,Y,7544.0,F,20
6110,156871,11,IncW,C,YELLOW,B,B,1816.0,F,20
6110,156871,12,IncW,C,BLUE,R,R,2224.0,F,20
6110,156871,13,IncW,C,GREEN,Y,G,1968.0,F,20
6110,156871,14,IncW,C,YELLOW,B,B,2976.0,F,20
6110,156871,15,IncW,C,BLUE,R,R,2320.0,F,20
6110,156871,16,IncW,C,YELLOW,G,G,2120.0,F,20
6110,156871,17,IncW,C,BLUE,Y,Y,2632.0,F,20
6110,156871,18,IncW,C,GREEN,R,R,2592.0,F,20
6110,156871,19,IncW,C,RED,G,G,1943.0,F,20
6110,156871,20,IncW,C,GREEN,Y,Y,1935.0,F,20
6110,156871,21,IncW,C,BLUE,R,R,2472.0,F,20
6110,156871,22,IncW,C,RED,B,B,1832.0,F,20
6110,156871,23,IncW,C,BLUE,R,R,1695.0,F,20
6110,156871,24,IncW,C,YELLOW,B,B,3319.0,F,20
6110,156871,25,IncW,C,GREEN,Y,Y,3839.0,F,20
6110,156871,26,IncW,C,BLUE,R,R,2087.0,F,20
6110,156871,27,IncW,C,GREEN,B,B,2200.0,F,20
6110,156871,28,IncW,C,YELLOW,G,G,1615.0,F,20
6110,156871,29,IncW,C,BLUE,Y,Y,2031.0,F,20
6110,156871,30,IncW,C,GREEN,B,B,1599.0,F,20
6110,156871,31,IncW,C,RED,G,G,1329.0,F,20
6110,156871,32,IncW,C,YELLOW,B,B,1295.0,F,20
6110,156871,33,IncW,C,GREEN,R,R,1240.0,F,20
6110,156871,34,IncW,C,RED,Y,Y,1943.0,F,20
6110,156871,35,IncW,C,YELLOW,G,G,2944.0,F,20
6110,156871,36,IncW,C,BLUE,R,R,1952.0,F,20
6110,156871,37,IncW,C,RED,G,G,2984.0,F,20
6110,156871,38,IncW,C,BLUE,R,R,1631.0,F,20
6110,156871,39,IncW,C,YELLOW,G,G,2640.0,F,20
6110,156871,40,IncW,C,GREEN,Y,Y,2240.0,F,20
6110,156871,41,IncW,C,YELLOW,G,G,1848.0,F,20
6110,156871,42,IncW,C,RED,B,B,2464.0,F,20
6110,156871,43,IncW,C,YELLOW,G,G,4208.0,F,20
6110,156871,44,IncW,C,GREEN,R,R,1624.0,F,20
6110,156871,45,IncW,C,RED,G,G,1792.0,F,20
6110,156871,46,ConW,C,YELLOW,Y,Y,2149.0,F,20
6110,156871,47,ConW,C,GREEN,G,G,1712.0,F,20
6110,156871,48,ConW,C,BLUE,B,B,1583.0,F,20
6110,156871,49,ConW,C,YELLOW,Y,Y,1505.0,F,20
6110,156871,50,ConW,C,BLUE,B,B,1415.0,F,20
6110,156871,51,ConW,C,RED,R,R,1128.0,F,20
6110,156871,52,ConW,C,GREEN,G,G,1048.0,F,20
6110,156871,53,ConW,C,BLUE,B,B,1232.0,F,20
6110,156871,54,ConW,C,GREEN,G,G,1175.0,F,20
6110,156871,55,ConW,C,YELLOW,Y,Y,1089.0,F,20
6110,156871,56,ConW,C,RED,R,R,1000.0,F,20
6110,156871,57,ConW,C,YELLOW,Y,Y,959.0,F,20
6110,156871,58,ConW,C,GREEN,G,G,1096.0,F,20
6110,156871,59,ConW,C,RED,R,R,984.0,F,20
6110,156871,60,ConW,C,GREEN,G,G,983.0,F,20
6110,156871,61,ConW,C,YELLOW,Y,Y,1232.0,F,20
6110,156871,62,ConW,C,BLUE,B,B,1368.0,F,20
6110,156871,63,ConW,C,YELLOW,Y,Y,1704.0,F,20
6110,156871,64,ConW,C,BLUE,B,B,968.0,F,20
6110,156871,65,ConW,C,GREEN,G,G,1056.0,F,20
6110,156871,66,ConW,C,YELLOW,Y,Y,960.0,F,20
6110,156871,67,ConW,C,BLUE,B,B,1072.0,F,20
6110,156871,68,ConW,C,YELLOW,Y,Y,984.0,F,20
6110,156871,69,ConW,C,BLUE,B,B,1584.0,F,20
6110,156871,70,ConW,C,GREEN,G,G,536.0,F,20
6110,156871,71,ConW,C,BLUE,B,B,1184.0,F,20
6110,156871,72,ConW,C,RED,R,R,576.0,F,20
6110,156871,73,ConW,C,BLUE,B,B,848.0,F,20
6110,156871,74,ConW,C,GREEN,G,G,1168.0,F,20
6110,156871,75,ConW,C,RED,R,R,872.0,F,20
6110,156871,76,ConW,C,YELLOW,Y,Y,928.0,F,20
6110,156871,77,ConW,C,BLUE,B,B,1208.0,F,20
6110,156871,78,ConW,C,YELLOW,Y,Y,992.0,F,20
6110,156871,79,ConW,C,BLUE,B,B,1280.0,F,20
6110,156871,80,ConW,C,YELLOW,Y,Y,1160.0,F,20
6110,156871,81,ConW,C,BLUE,B,B,1039.0,F,20
6110,156871,82,ConW,C,GREEN,G,G,976.0,F,20
6110,156871,83,ConW,C,BLUE,B,B,1256.0,F,20
6110,156871,84,ConW,C,GREEN,G,G,728.0,F,20
6110,156871,85,ConW,C,YELLOW,Y,Y,1008.0,F,20
6110,156871,86,ConW,C,RED,R,R,440.0,F,20
6110,156871,87,ConW,C,YELLOW,Y,Y,960.0,F,20
6110,156871,88,ConW,C,RED,R,R,807.0,F,20
6110,156871,89,ConW,C,GREEN,G,G,1120.0,F,20
6110,156871,90,ConW,C,YELLOW,Y,Y,1008.0,F,20
6110,156872,1,IncW,C,GREEN,Y,R,13858.0,M,21
6110,156872,2,IncW,C,YELLOW,B,R,2984.0,M,21
6110,156872,3,IncW,C,GREEN,Y,G,2944.0,M,21
6110,156872,4,IncW,C,YELLOW,B,G,3040.0,M,21
6110,156872,5,IncW,C,BLUE,G,B,14696.0,M,21
6110,156872,6,IncW,C,RED,B,B,8264.0,M,21
6110,156872,7,IncW,C,BLUE,Y,Y,4600.0,M,21
6110,156872,8,IncW,C,YELLOW,B,B,2032.0,M,21
6110,156872,9,IncW,C,RED,G,G,2320.0,M,21
6110,156872,10,IncW,C,BLUE,Y,Y,2312.0,M,21
6110,156872,11,IncW,C,YELLOW,R,R,2424.0,M,21
6110,156872,12,IncW,C,RED,B,B,3968.0,M,21
6110,156872,13,IncW,C,BLUE,G,G,2488.0,M,21
6110,156872,14,IncW,C,RED,Y,Y,2872.0,M,21
6110,156872,15,IncW,C,BLUE,G,G,3048.0,M,21
6110,156872,16,IncW,C,RED,Y,Y,2840.0,M,21
6110,156872,17,IncW,C,YELLOW,G,G,2336.0,M,21
6110,156872,18,IncW,C,BLUE,Y,Y,2456.0,M,21
6110,156872,19,IncW,C,YELLOW,R,R,1767.0,M,21
6110,156872,20,IncW,C,GREEN,B,B,1976.0,M,21
6110,156872,21,IncW,C,RED,Y,Y,2024.0,M,21
6110,156872,22,IncW,C,YELLOW,B,B,3704.0,M,21
6110,156872,23,IncW,C,RED,G,G,1656.0,M,21
6110,156872,24,IncW,C,YELLOW,B,B,1464.0,M,21
6110,156872,25,IncW,C,GREEN,Y,Y,3095.0,M,21
6110,156872,26,IncW,C,RED,B,B,2233.0,M,21
6110,156872,27,IncW,C,YELLOW,G,G,2224.0,M,21
6110,156872,28,IncW,C,BLUE,R,R,2151.0,M,21
6110,156872,29,IncW,C,YELLOW,G,G,2112.0,M,21
6110,156872,30,IncW,C,GREEN,B,B,1256.0,M,21
6110,156872,31,IncW,C,YELLOW,R,R,1472.0,M,21
6110,156872,32,IncW,C,GREEN,B,B,1768.0,M,21
6110,156872,33,IncW,C,BLUE,Y,Y,2128.0,M,21
6110,156872,34,IncW,C,GREEN,B,B,2287.0,M,21
6110,156872,35,IncW,C,BLUE,G,G,1391.0,M,21
6110,156872,36,IncW,C,RED,B,B,2175.0,M,21
6110,156872,37,IncW,C,BLUE,R,R,1552.0,M,21
6110,156872,38,IncW,C,RED,B,B,1928.0,M,21
6110,156872,39,IncW,C,BLUE,G,G,1176.0,M,21
6110,156872,40,IncW,C,YELLOW,R,R,3216.0,M,21
6110,156872,41,IncW,C,RED,G,G,2024.0,M,21
6110,156872,42,IncW,C,BLUE,Y,Y,2688.0,M,21
6110,156872,43,IncW,C,GREEN,B,B,1664.0,M,21
6110,156872,44,IncW,C,RED,Y,Y,3088.0,M,21
6110,156872,45,IncW,C,YELLOW,B,B,2272.0,M,21
6110,156872,46,ConW,C,GREEN,G,G,3989.0,M,21
6110,156872,47,ConW,C,RED,R,R,2424.0,M,21
6110,156872,48,ConW,C,GREEN,G,G,1856.0,M,21
6110,156872,49,ConW,C,YELLOW,Y,Y,1880.0,M,21
6110,156872,50,ConW,C,GREEN,G,G,2048.0,M,21
6110,156872,51,ConW,C,BLUE,B,B,1776.0,M,21
6110,156872,52,ConW,C,RED,R,R,2040.0,M,21
6110,156872,53,ConW,C,BLUE,B,B,1920.0,M,21
6110,156872,54,ConW,C,YELLOW,Y,Y,1792.0,M,21
6110,156872,55,ConW,C,BLUE,B,B,1752.0,M,21
6110,156872,56,ConW,C,GREEN,G,G,1456.0,M,21
